"receipt_id","start_hour","start_day","start_week","start_weekday","warehouse_name","supplier_id","inbnd_type","sku_category_level_4_nm","sku_category_cnt","inbnd_duration_min"
"01003847233","10","19","34","2",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,Безалкогольное пиво,60.0,0.829672797111742
"01003847233","10","19","34","2",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",3318.0,45.8809056802794
"01003880568","11","9","37","2",РЦ СБЛ КНД-3,"3cd9aeaa-76f8-11ee-8860-08c0eb32014b",Кросс-док,Энергетические напитки,2808.0,1.38806441666667
"01003847233","10","19","34","2",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,Энергетические напитки,72.0,0.995607356534091
"01003847233","10","19","34","2",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",144.0,1.99121471306818
"01003847233","10","19","34","2",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Холодные чаи менее 0,8л",12.0,0.165934559422348
"01003847233","10","19","34","2",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",432.0,5.97364413920455
"01003847233","10","19","34","2",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Квас от 0,8л",186.0,2.5719856710464
"01003875285","6","13","37","6",РЦ СБЛ КНД-3,e9912507-fb18-11ee-b973-08c0eb32008b,Хранение от поставщика,"Газированные напитки менее 0,8л",1400.0,1.22753723333333
"01003847233","10","19","34","2",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",,
"01003905335","13","13","37","6",РЦ СБЛ ВРЖ Нечаевка,"20d10c55-606b-11ef-ae7a-08c0eb320147",Кросс-док,Энергетические напитки,6240.0,19.4047234
"01003847233","10","19","34","2",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",,
"01003719093","5","19","25","4",РЦ СБЛ ВЛГ-2 WMS,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",1800.0,2.56015863006252
"01003836395","10","17","33","0",РЦ СБЛ НН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",5544.0,5.63740972361111
"01003836395","10","17","33","0",РЦ СБЛ НН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",504.0,0.512491793055556
"01003852305","7","21","34","4",РЦ СБЛ ВЛГ-2 WMS,a122042b-f9c7-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные от 0,8л до 3л",2370.0,2.82425899445844
"01003593500","7","11","15","5",РЦ СБЛ ТМН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Кросс-док,"Газированные напитки от 0,8л",1125.0,23.1688109137056
"01003550785","4","3","14","4",РЦ СДГ КСК,a478fb2c-733c-11ea-bca4-0050560306e1,Кросс-док,Энергетические напитки,3204.0,8.54068965
"01003471089","8","20","8","4",РЦ СДГ КСК,a478fb2c-733c-11ea-bca4-0050560306e1,Кросс-док,Энергетические напитки,60.0,3.25980828333333
"01003593500","7","11","15","5",РЦ СБЛ ТМН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Кросс-док,"Газированные напитки менее 0,8л",264.0,5.43694762774958
"01003634817","6","3","18","6",РЦ СБЛ ВЛГ-2 WMS,"6f6d0c3f-aefe-11ea-b969-0050560306e1",Хранение от поставщика,"Газированные напитки от 0,8л",5424.0,11.2607347666667
"01003799320","8","26","30","6",РЦ СБЛ ВЛГ-2 WMS,c1ae6f0a-ee93-11ea-8599-1c34dae33151,Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",504.0,0.467088694106981
"01003859404","7","27","35","3",РЦ СБЛ ВЛГ-2 WMS,"036140e6-3639-11f0-aa25-be3af2b6059f",Хранение от поставщика,Энергетические напитки,192.0,1.15039783333333
"01003893151","7","14","37","0",РЦ СБЛ КНД-3,"718f5685-c732-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",10192.0,21.9150960833333
"01003799320","8","26","30","6",РЦ СБЛ ВЛГ-2 WMS,c1ae6f0a-ee93-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные менее 0,8л",780.0,0.722875359927471
"01003852305","7","21","34","4",РЦ СБЛ ВЛГ-2 WMS,a122042b-f9c7-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные менее 0,8л",1600.0,1.9066727388749
"01003799320","8","26","30","6",РЦ СБЛ ВЛГ-2 WMS,c1ae6f0a-ee93-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные от 0,8л до 3л",2025.0,1.87669564596555
"01003779221","6","1","31","5",РЦ СБЛ ВЛГ-2 WMS,"3e4f4a66-65d5-11ef-8861-08c0eb32014b",Кросс-док,"Холодные чаи менее 0,8л",4608.0,7.2993587
"01003593500","7","11","15","5",РЦ СБЛ ТМН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Кросс-док,"Квас от 0,8л",384.0,7.90828745854484
"01003719093","5","19","25","4",РЦ СБЛ ВЛГ-2 WMS,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Квас от 0,8л",5376.0,7.64634044178672
"01003867311","10","1","36","1",РЦ СБЛ СМР,a478fb2c-733c-11ea-bca4-0050560306e1,Хранение от поставщика,Энергетические напитки,2304.0,31.10163155
"01003719093","5","19","25","4",РЦ СБЛ ВЛГ-2 WMS,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",3861.0,5.4915402614841
"01003872553","6","8","37","1",РЦ СБЛ КСК,"5c37154a-c40f-11ed-ae77-08c0eb320147",Кросс-док,"Газированные напитки менее 0,8л",1632.0,9.01843172600733
"01003698296","7","7","23","6",РЦ СБЛ ВЛГ-2 WMS,"718f5685-c732-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",3840.0,8.22119636666667
"01003791521","9","22","30","2",РЦ СБЛ РНД-2,e1be0609-e680-11ee-8861-08c0eb32014b,Хранение от поставщика,Безалкогольное пиво,2060.0,11.1256015641667
"01003655296","8","18","20","0",РЦ СБЛ ВЛГ-2 WMS,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",504.0,0.836495193333333
"01003619049","8","26","17","6",РЦ СБЛ ВЛГ-2 WMS,"32b517cc-3d9f-11ee-ae78-08c0eb320147",Хранение от поставщика,Энергетические напитки,3024.0,1.38811348333333
"01003846116","5","21","34","4",РЦ СБЛ РНД-2,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Квас от 0,8л",768.0,1.70846370056957
"01003826696","12","18","34","1",РЦ СБЛ РНД-2,"67e22ba2-008a-11ee-885e-08c0eb32014b",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",6.0,0.863897833333333
"01003791521","9","22","30","2",РЦ СБЛ РНД-2,e1be0609-e680-11ee-8861-08c0eb32014b,Хранение от поставщика,"Газированные напитки менее 0,8л",1368.0,7.388263563
"01003777002","5","17","29","4",РЦ СБЛ РНД-2,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Кросс-док,"Газированные напитки от 0,8л",990.0,3.41997718333333
"01003858848","2","1","36","1",РЦ СБЛ НСК,f9b41e55-548c-11ea-879c-0050560306e1,Кросс-док,"Газированные напитки менее 0,8л",1824.0,1.9179256
"01003872553","6","8","37","1",РЦ СБЛ КСК,"5c37154a-c40f-11ed-ae77-08c0eb320147",Кросс-док,"Газированные напитки от 0,8л",1644.0,9.08474372399267
"01003655296","8","18","20","0",РЦ СБЛ ВЛГ-2 WMS,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",504.0,0.836495193333333
"01003655296","8","18","20","0",РЦ СБЛ ВЛГ-2 WMS,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",1512.0,2.50948558
"01003905076","7","12","37","5",РЦ СБЛ КНД-3,"20d10c55-606b-11ef-ae7a-08c0eb320147",Кросс-док,Энергетические напитки,5616.0,7.03915018333333
"01003846116","5","21","34","4",РЦ СБЛ РНД-2,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",912.0,2.02880064442636
"01003500021","3","6","10","4",РЦ СДГ КСК,a478fb2c-733c-11ea-bca4-0050560306e1,Кросс-док,Энергетические напитки,1644.0,9.40884935
"01003689207","6","10","24","2",РЦ СБЛ ТМН,a478fb2c-733c-11ea-bca4-0050560306e1,Кросс-док,Энергетические напитки,312.0,3.29629235
"01003904992","7","12","37","5",РЦ СБЛ СМР,"20d10c55-606b-11ef-ae7a-08c0eb320147",Кросс-док,Энергетические напитки,4488.0,5.14319876666667
"01003648665","6","10","19","6",РЦ СБЛ ВЛГ-2 WMS,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",660.0,7.68886241666667
"01003791521","9","22","30","2",РЦ СБЛ РНД-2,e1be0609-e680-11ee-8861-08c0eb32014b,Хранение от поставщика,"Газированные напитки от 0,8л",972.0,5.2495556895
"01003846116","5","21","34","4",РЦ СБЛ РНД-2,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",2007.0,4.46469615500407
"01003844423","9","17","33","0",РЦ СБЛ ВЛГ-2 WMS,"25aa0efd-d1be-11ea-b7de-0050560306e1",Кросс-док,"Холодные чаи от 0,8л",3492.0,6.5145046
"01003840303","6","25","35","1",РЦ СБЛ НСК,a478fb2c-733c-11ea-bca4-0050560306e1,Хранение от поставщика,Энергетические напитки,3936.0,8.42234706666667
"01003742948","6","28","26","6",РЦ СБЛ НН,e0126b4f-d4f1-11eb-85ac-1c34dae33151,Хранение от поставщика,Компоты,180.0,0.724027407894737
"01003794808","3","28","31","1",РЦ СБЛ УФА-2,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,Негазированные питьевые воды от 3л,1788.0,10.5942046958654
"01003794808","3","28","31","1",РЦ СБЛ УФА-2,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",1008.0,5.9725717748503
"01003627550","9","28","18","1",РЦ СБЛ ВЛГ-2 WMS,"25aa0efd-d1be-11ea-b7de-0050560306e1",Хранение от поставщика,"Газированные напитки менее 0,8л",1560.0,3.07449563333333
"01003847831","10","22","34","5",РЦ СБЛ ВЛГ-2 WMS,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки менее 0,8л",840.0,0.96575585
"01003794808","3","28","31","1",РЦ СБЛ УФА-2,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Вкусовые питьевые воды от 0,8л",630.0,3.73285735928144
"01003865942","5","2","36","2",РЦ СБЛ НН,a122042b-f9c7-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные от 0,8л до 3л",3870.0,4.76167656231263
"01003858272","10","27","35","3",РЦ СБЛ СМР,"141f3c79-76a9-11eb-85a3-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",24.0,0.0851952441860465
"01003811585","8","2","31","6",РЦ СБЛ НН,e0126b4f-d4f1-11eb-85ac-1c34dae33151,Кросс-док,"Газированные напитки менее 0,8л",72.0,0.373234870833333
"01003820134","11","5","32","2",РЦ СБЛ НСК,"036140e6-3639-11f0-aa25-be3af2b6059f",Хранение от поставщика,Энергетические напитки,3024.0,3.1591388
"01003742948","6","28","26","6",РЦ СБЛ НН,e0126b4f-d4f1-11eb-85ac-1c34dae33151,Хранение от поставщика,"Газированные напитки менее 0,8л",504.0,2.02727674210526
"01003858272","10","27","35","3",РЦ СБЛ СМР,"141f3c79-76a9-11eb-85a3-1c34dae33151",Хранение от поставщика,"Холодные чаи менее 0,8л",492.0,1.74650250581395
"01003718360","9","21","25","6",РЦ СБЛ ВЛГ-2 WMS,"2dd48ccb-1cd2-11ef-8861-08c0eb32014b",Кросс-док,"Газированные напитки менее 0,8л",1920.0,1.65200186666667
"01003737150","6","27","26","5",РЦ СБЛ ВЛГ-2 WMS,b816da60-c690-11ea-b7de-0050560306e1,Хранение от поставщика,"Квас от 0,8л",1296.0,6.35759488846154
"01003794808","3","28","31","1",РЦ СБЛ УФА-2,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Холодные чаи от 0,8л",696.0,4.12391860644425
"01003794808","3","28","31","1",РЦ СБЛ УФА-2,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",504.0,2.98628588742515
"01003890210","5","8","37","1",РЦ СБЛ КСК,"036140e6-3639-11f0-aa25-be3af2b6059f",Хранение от поставщика,Энергетические напитки,204.0,2.19232298333333
"01003794808","3","28","31","1",РЦ СБЛ УФА-2,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Газированные напитки менее 0,8л",504.0,2.98628588742515
"01003794808","3","28","31","1",РЦ СБЛ УФА-2,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,Газированные питьевые воды от 3л,420.0,2.48857157285429
"01003794808","3","28","31","1",РЦ СБЛ УФА-2,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Воды минеральные от 0,8л до 3л",1224.0,7.25240858374679
"01003784267","10","25","30","5",РЦ СБЛ РНД-2,a478fb2c-733c-11ea-bca4-0050560306e1,Хранение от поставщика,Энергетические напитки,1464.0,2.40375633333333
"01003895532","15","10","37","3",РЦ СБЛ ВЛГ-2 WMS,cfad39c9-bd3e-11eb-85ab-1c34dae33151,Хранение от поставщика,Негазированные питьевые воды от 3л,2280.0,5.09379450359195
"01003737150","6","27","26","5",РЦ СБЛ ВЛГ-2 WMS,b816da60-c690-11ea-b7de-0050560306e1,Хранение от поставщика,"Квас менее 0,8л",576.0,2.82559772820513
"01003811585","8","2","31","6",РЦ СБЛ НН,e0126b4f-d4f1-11eb-85ac-1c34dae33151,Кросс-док,"Квас от 0,8л",216.0,1.1197046125
"01003895532","15","10","37","3",РЦ СБЛ ВЛГ-2 WMS,cfad39c9-bd3e-11eb-85ab-1c34dae33151,Хранение от поставщика,"Воды минеральные от 0,8л до 3л",504.0,1.12599667974138
